"from_schema";"from_table";"from_col";"to_schema";"to_table";"to_col";"constraint_name"
"public";"tk_change_tab";"material_set_new_id";"public";"material_set_tab";"material_set_id";"tk_change_tab_fk3"
"public";"tk_change_tab";"material_set_old_id";"public";"material_set_tab";"material_set_id";"tk_change_tab_fk4"
"public";"tk_change_tab";"room_id";"public";"room_tab";"room_id";"tk_change_tab_fk5"
"public";"tk_change_tab";"work_set_new_id";"public";"work_set_tab";"work_set_id";"tk_change_tab_fk6"
"public";"tk_change_tab";"work_set_old_id";"public";"work_set_tab";"work_set_id";"tk_change_tab_fk7"
"public";"tk_change_tab";"preset_material_id";"public";"preset_material_tab";"preset_material_id";"tk_change_tab_fk9"
"public";"tk_ds_preset_kit_additional_work_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"fk_preset_kit"
"public";"tk_ds_preset_kit_additional_work_tab";"work_set_id";"public";"work_set_tab";"work_set_id";"fk_work_set"
"public";"tk_hist_item_tab";"tk_hist_id";"public";"tk_hist_tab";"tk_hist_id";"tk_hist_item_tab_fk"
"public";"tk_hist_item_tab";"material_id";"public";"material_tab";"material_id";"tk_hist_item_tab_fk1"
"public";"tk_hist_item_tab";"material_set_id";"public";"material_set_tab";"material_set_id";"tk_hist_item_tab_fk2"
"public";"tk_hist_item_tab";"room_id";"public";"room_tab";"room_id";"tk_hist_item_tab_fk3"
"public";"tk_hist_item_tab";"work_set_id";"public";"work_set_tab";"work_set_id";"tk_hist_item_tab_fk4"
"public";"tk_hist_item_tab";"ds_wset_id";"public";"ds_wset_tab";"ds_wset_id";"tk_hist_item_tab_fk5"
"public";"tk_hist_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"tk_hist_tab_fk"
"public";"tk_hist_tab";"employee_id";"admin";"employee_tab";"employee_id";"tk_hist_tab_fk1"
"public";"to_delete__finance_payment_client_request_payment_tab";"finance_payment_id";"public";"finance_payment_tab";"finance_payment_id";"finance_payment_client_request_payment_tab_fk"
"public";"to_delete__finance_payment_promo_client_request_tab";"finance_payment_id";"public";"finance_payment_tab";"finance_payment_id";"finance_payment_promo_client_request_tab_fk"
"public";"to_delete__finance_payment_promo_client_request_tab";"promo_client_request_id";"public";"promo_client_request_tab";"promo_client_request_id";"finance_payment_promo_client_request_tab_fk1"
"public";"to_delete__finance_payment_remont_costs_tab";"finance_payment_id";"public";"finance_payment_tab";"finance_payment_id";"finance_payment_remont_costs_tab_fk"
"public";"to_delete__finance_payment_remont_costs_tab";"remont_costs_id";"public";"remont_costs_tab";"remont_costs_id";"finance_payment_remont_costs_tab_fk1"
"public";"to_delete__finance_payment_warehouse_payment_tab";"finance_payment_id";"public";"finance_payment_tab";"finance_payment_id";"finance_payment_warehouse_payment_tab_fk"
"public";"to_delete__finance_payment_warehouse_payment_tab";"warehouse_payment_id";"public";"to_delete__warehouse_payment_tab";"warehouse_payment_id";"finance_payment_warehouse_payment_tab_fk1"
"public";"to_delete__payment_register_remont_costs_tab";"payment_register_id";"public";"to_delete__payment_register_tab";"payment_register_id";"payment_register_remont_costs_tab_fk"
"public";"to_delete__payment_register_remont_costs_tab";"remont_costs_id";"public";"remont_costs_tab";"remont_costs_id";"payment_register_remont_costs_tab_fk1"
"public";"to_delete__payment_register_tab";"payment_register_status_id";"public";"payment_register_status_tab";"payment_register_status_id";"payment_register_tab_fk"
"public";"to_delete__payment_register_tab";"employee_id";"admin";"employee_tab";"employee_id";"payment_register_tab_fk1"
"public";"to_delete__payment_register_tab";"department_id";"public";"department_tab";"department_id";"payment_register_tab_fk2"
"public";"to_delete__payment_register_tab";"initiator_company_id";"public";"initiator_company_tab";"initiator_company_id";"payment_register_tab_fk3"
"public";"to_delete__payment_register_tab";"bank_bik_id";"public";"bank_bik_tab";"bank_bik_id";"payment_register_tab_fk5"
"public";"to_delete__warehouse_payment_tab";"lot_id";"wh";"lot_tab";"lot_id";"warehouse_payment_tab_fk"
"public";"to_delete__warehouse_payment_tab";"provider_id";"public";"provider_tab";"provider_id";"warehouse_payment_tab_fk1"
"public";"uncheck_tab";"uncheck_type_id";"public";"uncheck_type_tab";"uncheck_type_id";"fk_uncheck_tab_to_uncheck_type_tab_uncheck_type_id"
"public";"upload_stock_tab";"provider_id";"public";"provider_tab";"provider_id";"upload_stock_tab_fk"
"public";"upload_stock_tab";"employee_id";"admin";"employee_tab";"employee_id";"upload_stock_tab_fk1"
"public";"version_tab";"employee_id";"admin";"employee_tab";"employee_id";"version_tab_fk"
"public";"work_pack_contractor_tab";"work_pack_id";"public";"work_pack_tab";"work_pack_id";"work_pack_contractor_tab_fk"
"public";"work_pack_contractor_tab";"contractor_main_id";"partner";"contractor_main_tab";"contractor_main_id";"work_pack_contractor_tab_fk1"
"public";"work_pack_contractor_tab";"employee_id";"admin";"employee_tab";"employee_id";"work_pack_contractor_tab_fk2"
"public";"work_pack_contractor_tab";"city_id";"admin";"city_tab";"city_id";"work_pack_contractor_tab_fk3"
"public";"work_pack_detail_room_tab";"work_pack_detail_id";"public";"work_pack_detail_tab";"work_pack_detail_id";"work_pack_detail_room_tab_fk"
"public";"work_pack_detail_room_tab";"room_type_id";"public";"room_type_tab";"room_type_id";"work_pack_detail_room_tab_fk1"
"public";"work_pack_detail_room_tab";"employee_id";"admin";"employee_tab";"employee_id";"work_pack_detail_room_tab_fk2"
"public";"work_pack_detail_tab";"work_set_id";"public";"work_set_tab";"work_set_id";"work_pack_detail_tab_fk"
"public";"work_pack_detail_tab";"employee_id";"admin";"employee_tab";"employee_id";"work_pack_detail_tab_fk2"
"public";"work_pack_detail_tab";"work_pack_id";"public";"work_pack_tab";"work_pack_id";"work_pack_detail_tab_fk3"
"public";"work_pack_diff_sebes_tab";"new_work_set_id";"public";"work_set_tab";"work_set_id";"work_pack_diff_sebes_tab_fk"
"public";"work_pack_diff_sebes_tab";"old_work_set_id";"public";"work_set_tab";"work_set_id";"work_pack_diff_sebes_tab_fk1"
"public";"work_pack_diff_sebes_tab";"room_id";"public";"room_tab";"room_id";"work_pack_diff_sebes_tab_fk2"
"public";"work_pack_diff_sebes_tab";"work_pack_id";"public";"work_pack_tab";"work_pack_id";"work_pack_diff_sebes_tab_fk3"
"public";"work_pack_diff_sebes_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"work_pack_diff_sebes_tab_fk4"
"public";"work_pack_diff_tab";"new_work_set_id";"public";"work_set_tab";"work_set_id";"work_pack_diff_tab_fk"
"public";"work_pack_diff_tab";"old_work_set_id";"public";"work_set_tab";"work_set_id";"work_pack_diff_tab_fk1"
"public";"work_pack_diff_tab";"room_id";"public";"room_tab";"room_id";"work_pack_diff_tab_fk2"
"public";"work_pack_diff_tab";"work_pack_id";"public";"work_pack_tab";"work_pack_id";"work_pack_diff_tab_fk3"
"public";"work_pack_diff_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"work_pack_diff_tab_fk4"
"public";"work_pack_ds_work_sebes_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"work_pack_ds_work_sebes_tab_fk"
"public";"work_pack_ds_work_sebes_tab";"ds_wset_id";"public";"ds_wset_tab";"ds_wset_id";"work_pack_ds_work_sebes_tab_fk1"
"public";"work_pack_ds_work_sebes_tab";"room_id";"public";"room_tab";"room_id";"work_pack_ds_work_sebes_tab_fk2"
"public";"work_pack_ds_work_sebes_tab";"work_id";"partner";"work_tab";"work_id";"work_pack_ds_work_sebes_tab_fk3"
"public";"work_pack_ds_work_sebes_tab";"work_pack_id";"public";"work_pack_tab";"work_pack_id";"work_pack_ds_work_sebes_tab_fk4"
"public";"work_pack_ds_work_sebes_tab";"material_set_id";"public";"material_set_tab";"material_set_id";"work_pack_ds_work_sebes_tab_fk5"
"public";"work_pack_ds_work_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"work_pack_ds_work_tab_fk"
"public";"work_pack_ds_work_tab";"ds_wset_id";"public";"ds_wset_tab";"ds_wset_id";"work_pack_ds_work_tab_fk1"
"public";"work_pack_ds_work_tab";"room_id";"public";"room_tab";"room_id";"work_pack_ds_work_tab_fk2"
"public";"work_pack_ds_work_tab";"work_id";"partner";"work_tab";"work_id";"work_pack_ds_work_tab_fk3"
"public";"work_pack_ds_work_tab";"work_pack_id";"public";"work_pack_tab";"work_pack_id";"work_pack_ds_work_tab_fk4"
"public";"work_pack_ds_work_tab";"material_set_id";"public";"material_set_tab";"material_set_id";"work_pack_ds_work_tab_fk5"
"public";"work_pack_limit_tab";"work_id";"partner";"work_tab";"work_id";"work_pack_limit_tab_fk"
"public";"work_pack_limit_tab";"work_pack_id";"public";"work_pack_tab";"work_pack_id";"work_pack_limit_tab_fk1"
"public";"work_pack_tab";"employee_id";"admin";"employee_tab";"employee_id";"work_pack_tab_fk"
"public";"work_pack_tab";"work_pack_level_id";"public";"work_pack_level_tab";"work_pack_level_id";"work_pack_tab_fk1"
"public";"work_set_base_tab";"work_set_id";"public";"work_set_tab";"work_set_id";"work_set_base_tab_fk"
"public";"work_set_base_tab";"preset_id";"public";"preset_tab";"preset_id";"work_set_base_tab_fk1"
"public";"work_set_company_tab";"client_login_id";"public";"client_login_tab";"client_login_id";"work_set_company_tab_client_login_id_fkey"
"public";"work_set_company_tab";"company_id";"public";"company_tab";"company_id";"work_set_company_tab_company_id_fkey"
"public";"work_set_company_tab";"wsc_unit_id";"public";"unit_tab";"unit_id";"work_set_company_tab_wsc_unit_id_fkey"
"public";"work_set_item_material_tab";"work_set_item_id";"public";"work_set_item_tab";"work_set_item_id";"work_set_item_material_tab_fk"
"public";"work_set_item_material_tab";"material_id";"public";"material_tab";"material_id";"work_set_item_material_tab_fk1"
"public";"work_set_item_tab";"work_set_id";"public";"work_set_tab";"work_set_id";"work_set_item_tab_fk"
"public";"work_set_item_tab";"work_id";"partner";"work_tab";"work_id";"work_set_item_tab_fk1"
"public";"work_set_material_type_tab";"material_type_id";"public";"material_type_tab";"material_type_id";"work_set_material_type_tab_material_type_id_fkey"
"public";"work_set_material_type_tab";"work_set_id";"public";"work_set_tab";"work_set_id";"work_set_material_type_tab_work_set_id_fkey"
"public";"work_set_rel_tab";"work_set_id1";"public";"work_set_tab";"work_set_id";"work_set_rel_tab_fk"
"public";"work_set_rel_tab";"work_set_id2";"public";"work_set_tab";"work_set_id";"work_set_rel_tab_fk1"
"public";"work_set_room_tab";"work_set_id";"public";"work_set_tab";"work_set_id";"work_set_room_tab_fk"
"public";"work_set_room_tab";"room_id";"public";"room_tab";"room_id";"work_set_room_tab_fk1"
"public";"work_set_room_tab";"preset_id";"public";"preset_tab";"preset_id";"work_set_room_tab_fk2"
"public";"work_set_speciality_tab";"contractor_main_id";"partner";"contractor_main_tab";"contractor_main_id";"work_set_speciality_tab_contractor_main_id_fkey"
"public";"work_set_speciality_tab";"speciality_id";"public";"speciality_tab";"speciality_id";"work_set_speciality_tab_speciality_id_fkey"
"public";"work_set_speciality_tab";"work_set_id";"public";"work_set_tab";"work_set_id";"work_set_speciality_tab_work_set_id_fkey"
"public";"work_set_tab";"selectror_type_id";"public";"selector_type_tab";"selector_type_id";"fk_work_set_tab_selectror_type_id"
"public";"work_set_tab";"unit_id";"public";"unit_tab";"unit_id";"fk_work_set_tab_unit_id"
"public";"work_set_tab";"section_id";"public";"section_tab";"section_id";"work_set_tab_fk"
"public";"work_set_tab";"work_set_grouping_id";"public";"work_set_grouping_tab";"work_set_grouping_id";"work_set_tab_fk1"
"public";"work_set_tab";"hidden_work_set_id";"public";"work_set_tab";"work_set_id";"work_set_tab_fk2"
"public";"work_set_tab";"stage_id";"public";"stage_tab";"stage_id";"work_set_tab_fk3"
"public";"work_set_tab";"work_set_check_group_id";"wcheck";"work_set_check_group_tab";"work_set_check_group_id";"work_set_tab_fk4"
"public";"work_set_tab";"service_call_work_set_group_id";"wcheck";"work_set_check_group_tab";"work_set_check_group_id";"work_set_tab_fk5"
"public";"work_set_tab";"speciality_id";"public";"speciality_tab";"speciality_id";"work_set_tab_fk6"
"public";"work_smeta_for_sebes_tab";"room_id";"public";"room_tab";"room_id";"work_smeta_for_sebes_tab_fk"
"public";"work_smeta_for_sebes_tab";"work_id";"partner";"work_tab";"work_id";"work_smeta_for_sebes_tab_fk1"
"public";"work_smeta_for_sebes_tab";"work_set_id";"public";"work_set_tab";"work_set_id";"work_smeta_for_sebes_tab_fk2"
"public";"work_smeta_for_sebes_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"work_smeta_for_sebes_tab_fk3"
"public";"work_smeta_for_sebes_tab";"wset_id";"public";"wset_tab";"wset_id";"work_smeta_for_sebes_tab_fk4"
"public";"work_smeta_tab";"room_id";"public";"room_tab";"room_id";"work_smeta_tab_fk"
"public";"work_smeta_tab";"work_id";"partner";"work_tab";"work_id";"work_smeta_tab_fk1"
"public";"work_smeta_tab";"work_set_id";"public";"work_set_tab";"work_set_id";"work_smeta_tab_fk2"
"public";"work_smeta_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"work_smeta_tab_fk3"
"public";"work_smeta_tab";"wset_id";"public";"wset_tab";"wset_id";"work_smeta_tab_fk4"
"public";"work_smeta_tab";"defect_check_id";"public";"defect_check_tab";"defect_check_id";"work_smeta_tab_fk5"
"public";"work_time_koef_tab";"work_set_id";"public";"work_set_tab";"work_set_id";"work_time_koef_tab_fk"
"public";"wset_grade_tab";"grade_id";"public";"grade_tab";"grade_id";"wset_grade_tab_fk"
"public";"wset_grade_tab";"wset_id";"public";"wset_tab";"wset_id";"wset_grade_tab_fk1"
"public";"wset_material_detail_exclude_tab";"preset_kit_id";"public";"preset_kit_tab";"preset_kit_id";"wset_material_detail_exclude_tab_fk"
"public";"wset_material_detail_exclude_tab";"wset_material_detail_id";"public";"wset_material_detail_tab";"wset_material_detail_id";"wset_material_detail_pk_tab_fk"
"public";"wset_material_detail_tab";"wset_material_id";"public";"wset_material_tab";"wset_material_id";"wset_material_detail_tab_fk"
"public";"wset_material_detail_tab";"wset_preset_id";"public";"wset_preset_tab";"wset_preset_id";"wset_material_detail_tab_fk1"
"public";"wset_material_tab";"wset_id";"public";"wset_tab";"wset_id";"wset_material_tab_fk"
"public";"wset_preset_tab";"wset_id";"public";"wset_tab";"wset_id";"wset_preset_tab_fk"
"public";"wset_preset_tab";"preset_id";"public";"preset_tab";"preset_id";"wset_preset_tab_fk1"
"public";"wset_tab";"required_room_id";"public";"room_tab";"room_id";"wset_tab_fk"
"public";"wset_work_tab";"wset_id";"public";"wset_tab";"wset_id";"wset_work_tab_fk"
"public";"wset_work_tab";"work_id";"partner";"work_tab";"work_id";"wset_work_tab_fk1"
"react_new";"constructor_menu_tab";"room_id";"public";"room_tab";"room_id";"constructor_menu_tab_fk"
"rem_logic";"activity_tab";"activity_type_id";"rem_logic";"activity_type_tab";"activity_type_id";"activity_tab_fk"
"rem_logic";"condition_check_log_tab";"remont_step_condition_id";"rem_logic";"remont_step_condition_tab";"remont_step_condition_id";"condition_check_log_tab_fk"
"rem_logic";"condition_check_log_tab";"employee_id";"admin";"employee_tab";"employee_id";"condition_check_log_tab_fk1"
"rem_logic";"grade_step_link_tab";"grade_id";"public";"grade_tab";"grade_id";"grade_step_link_tab_fk"
"rem_logic";"grade_step_link_tab";"step_id";"rem_logic";"step_tab";"step_id";"grade_step_link_tab_fk1"
"rem_logic";"grade_step_link_tab";"prev_step_id";"rem_logic";"step_tab";"step_id";"grade_step_link_tab_fk2"
"rem_logic";"grade_step_tab";"grade_id";"public";"grade_tab";"grade_id";"grade_step_tab_fk"
"rem_logic";"grade_step_tab";"step_id";"rem_logic";"step_tab";"step_id";"grade_step_tab_fk1"
"rem_logic";"remont_step_activity_tab";"employee_id";"admin";"employee_tab";"employee_id";"remont_step_activity_tab_fk"
"rem_logic";"remont_step_activity_tab";"step_activity_id";"rem_logic";"step_activity_tab";"step_activity_id";"remont_step_activity_tab_fk2"
"rem_logic";"remont_step_activity_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"remont_step_activity_tab_fk3"
"rem_logic";"remont_step_condition_tab";"step_condition_id";"rem_logic";"step_condition_tab";"step_condition_id";"remont_step_condition_tab_fk"
"rem_logic";"remont_step_condition_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"remont_step_condition_tab_fk1"
"rem_logic";"remont_step_link_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"remont_step_link_tab_fk"
"rem_logic";"remont_step_link_tab";"step_id";"rem_logic";"step_tab";"step_id";"remont_step_link_tab_fk1"
"rem_logic";"remont_step_link_tab";"prev_step_id";"rem_logic";"step_tab";"step_id";"remont_step_link_tab_fk2"
"rem_logic";"remont_step_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"remont_step_tab_fk"
"rem_logic";"remont_step_tab";"step_id";"rem_logic";"step_tab";"step_id";"remont_step_tab_fk2"
"rem_logic";"step_activity_grade_tab";"employee_id";"admin";"employee_tab";"employee_id";"step_activity_grade_tab_employee_id_fkey"
"rem_logic";"step_activity_grade_tab";"grade_id";"public";"grade_tab";"grade_id";"step_activity_grade_tab_grade_id_fkey"
"rem_logic";"step_activity_grade_tab";"step_activity_id";"rem_logic";"step_activity_tab";"step_activity_id";"step_activity_grade_tab_step_activity_id_fkey"
"rem_logic";"step_activity_tab";"activity_id";"rem_logic";"activity_tab";"activity_id";"step_activity_tab_fk"
"rem_logic";"step_activity_tab";"step_id";"rem_logic";"step_tab";"step_id";"step_activity_tab_fk1"
"rem_logic";"step_check_error_tab";"remont_step_id";"rem_logic";"remont_step_tab";"remont_step_id";"step_check_error_tab_fk"
"rem_logic";"step_check_error_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"step_check_error_tab_fk1"
"rem_logic";"step_compare_link_tab";"employee_id";"admin";"employee_tab";"employee_id";"fk_scl_employee"
"rem_logic";"step_compare_link_tab";"step_id";"rem_logic";"step_tab";"step_id";"fk_scl_step"
"rem_logic";"step_condition_include_cond_tab";"condition_type_id";"rem_logic";"condition_type_tab";"condition_type_id";"step_condition_include_cond_tab_fk"
"rem_logic";"step_condition_include_cond_tab";"step_condition_id";"rem_logic";"step_condition_tab";"step_condition_id";"step_condition_include_cond_tab_fk1"
"rem_logic";"step_condition_tab";"step_id";"rem_logic";"step_tab";"step_id";"step_condition_tab_fk"
"rem_logic";"step_condition_tab";"condition_type_id";"rem_logic";"condition_type_tab";"condition_type_id";"step_condition_tab_fk2"
"rem_logic";"step_include_cond_tab";"condition_type_id";"rem_logic";"condition_type_tab";"condition_type_id";"step_include_cond_tab_fk"
"rem_logic";"step_include_cond_tab";"step_id";"rem_logic";"step_tab";"step_id";"step_include_cond_tab_fk1"
"rem_logic";"step_mng_report_error_tab";"mng_report_id";"mng_report";"mng_report_tab";"mng_report_id";"step_mng_report_error_tab_fk"
"rem_logic";"step_mng_report_error_tab";"step_id";"rem_logic";"step_tab";"step_id";"step_mng_report_error_tab_fk1"
"rem_logic";"step_mng_report_error_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"step_mng_report_error_tab_fk2"
"rem_logic";"step_mng_report_tab";"step_id";"rem_logic";"step_tab";"step_id";"step_mng_report_tab_fk"
"rem_logic";"step_mng_report_tab";"mng_report_id";"mng_report";"mng_report_tab";"mng_report_id";"step_mng_report_tab_fk1"
"rem_logic";"timeline_report_field_tab";"step_id";"rem_logic";"step_tab";"step_id";"fk_timeline_report_field_step"
"rem_logic";"timeline_variable_tab";"variable_type_id";"rem_logic";"variable_type_tab";"variable_type_id";"timeline_variable_tab_fk"
"rem_logic";"timeline_zone_tab";"grade_id";"public";"grade_tab";"grade_id";"fk_timeline_zone_grade"
"rem_logic";"timeline_zone_tab";"step_id";"rem_logic";"step_tab";"step_id";"fk_timeline_zone_step"
"remarket";"partner_project_photo_tab";"partner_project_id";"remarket";"partner_project_tab";"partner_project_id";"partner_project_photo_tab_partner_project_id_fkey"
"remarket";"partner_project_tab";"contractor_id";"public";"contractor_tab";"contractor_id";"partner_project_tab_contractor_id_fkey"
"remarket";"partner_review_tab";"contractor_id";"public";"contractor_tab";"contractor_id";"partner_review_tab_contractor_id_fkey"
"remarket";"remarket_book_tab";"remarket_room_id";"remarket";"remarket_room_tab";"remarket_room_id";"remarket_book_tab_fk"
"remarket";"remarket_book_tab";"remarket_time_id";"remarket";"remarket_time_tab";"remarket_time_id";"remarket_book_tab_fk1"
"remarket";"remarket_book_tab";"employee_id";"admin";"employee_tab";"employee_id";"remarket_book_tab_fk2"
"remarket";"request_tab";"contractor_id";"public";"contractor_tab";"contractor_id";"request_tab_contractor_id_fkey"
"remarket";"request_tab";"city_id";"admin";"city_tab";"city_id";"request_tab_fk"
"rest";"ddu_request_status_hist_tab";"client_request_id";"public";"client_request_tab";"client_request_id";"ddu_request_status_hist_tab_fk"
"rest";"ddu_request_status_hist_tab";"ddu_status_id";"rest";"ddu_status_tab";"ddu_status_id";"ddu_request_status_hist_tab_fk1"
"rest";"request_tab";"request_type_id";"rest";"request_type_tab";"request_type_id";"request_tab_fk"
"rest";"request_tab";"request_status_id";"rest";"request_status_tab";"request_status_id";"request_tab_fk1"
"rest";"request_tab";"request_source_id";"rest";"request_source_tab";"request_source_id";"request_tab_fk2"
"rest";"rest_remont_error_tab";"remont_id";"public";"remont_tab";"remont_id";"rest_remont_error_tab_fk"
"rest";"rest_remont_error_tab";"error_id";"rest";"error_tab";"error_id";"rest_remont_error_tab_fk1"
"rm";"remarket_client_address_tab";"remarket_client_id";"public";"client_tab";"client_id";"remarket_client_address_tab_fk"
"rm";"token_tab";"client_login_id";"public";"client_login_tab";"client_login_id";"token_tab_fk"
"sale";"client_call_hist_tab";"client_id";"public";"client_tab";"client_id";"client_call_hist_tab_fk"
"sale";"client_phone_tab";"client_id";"public";"client_tab";"client_id";"crm_deal_phone_tab_fk1"
"sale";"crm_checklist_tab";"crm_status_id";"sale";"crm_status_tab";"crm_status_id";"crm_checklist_tab_fk"
"sale";"crm_deal_checklist_tab";"crm_deal_id";"sale";"crm_deal_tab";"crm_deal_id";"crm_deal_checklist_tab_fk"
"sale";"crm_deal_checklist_tab";"crm_checklist_id";"sale";"crm_checklist_tab";"crm_checklist_id";"crm_deal_checklist_tab_fk1"
"sale";"crm_deal_checklist_tab";"employee_id";"admin";"employee_tab";"employee_id";"crm_deal_checklist_tab_fk2"
"sale";"crm_deal_comment_tab";"crm_deal_id";"sale";"crm_deal_tab";"crm_deal_id";"crm_deal_comment_tab_fk"
"sale";"crm_deal_comment_tab";"employee_id";"admin";"employee_tab";"employee_id";"crm_deal_comment_tab_fk1"
"sale";"crm_deal_deny_tab";"deny_reason_id";"sale";"deny_reason_tab";"deny_reason_id";"crm_deal_deny_tab_fk"
"sale";"crm_deal_deny_tab";"crm_deal_id";"sale";"crm_deal_tab";"crm_deal_id";"crm_deal_deny_tab_fk1"
"sale";"crm_deal_department_tab";"crm_deal_id";"sale";"crm_deal_tab";"crm_deal_id";"crm_deal_department_tab_fk"
"sale";"crm_deal_department_tab";"sale_department_id";"sale";"sale_department_tab";"sale_department_id";"crm_deal_department_tab_fk1"
"sale";"crm_deal_employee_tab";"crm_deal_id";"sale";"crm_deal_tab";"crm_deal_id";"crm_deal_employee_tab_fk"
"sale";"crm_deal_employee_tab";"employee_id";"admin";"employee_tab";"employee_id";"crm_deal_employee_tab_fk1"
"sale";"crm_deal_field_tab";"field_id";"sale";"field_tab";"field_id";"crm_deal_field_tab_fk"
"sale";"crm_deal_field_tab";"crm_deal_id";"sale";"crm_deal_tab";"crm_deal_id";"crm_deal_field_tab_fk1"
"sale";"crm_deal_field_tab";"employee_id";"admin";"employee_tab";"employee_id";"crm_deal_field_tab_fk2"
"sale";"crm_deal_tab";"client_type_id";"sale";"client_type_tab";"client_type_id";"crm_deal_tab_fk"
"sale";"crm_deal_tab";"crm_status_id";"sale";"crm_status_tab";"crm_status_id";"crm_deal_tab_fk1"
"sale";"crm_deal_tab";"planirovka_id";"public";"planirovka_tab";"planirovka_id";"crm_deal_tab_fk10"
"sale";"crm_deal_tab";"sale_point_id";"public";"sale_point_tab";"sale_point_id";"crm_deal_tab_fk11"
"sale";"crm_deal_tab";"sale_department_id";"sale";"sale_department_tab";"sale_department_id";"crm_deal_tab_fk12"
"sale";"crm_deal_tab";"request_type_id";"public";"request_type_tab";"request_type_id";"crm_deal_tab_fk13"
"sale";"crm_deal_tab";"city_id";"admin";"city_tab";"city_id";"crm_deal_tab_fk2"
"sale";"crm_deal_tab";"client_id";"public";"client_tab";"client_id";"crm_deal_tab_fk3"
"sale";"crm_deal_tab";"client_request_main_id";"public";"client_request_tab";"client_request_id";"crm_deal_tab_fk4"
"sale";"crm_deal_tab";"origin_id";"crm";"origin_tab";"origin_id";"crm_deal_tab_fk5"
"sale";"crm_deal_tab";"big_employee_id";"crm";"big_employee_tab";"big_employee_id";"crm_deal_tab_fk6"
"sale";"crm_deal_tab";"resident_id";"public";"resident_tab";"resident_id";"crm_deal_tab_fk7"
"sale";"crm_deal_tab";"sale_id";"public";"sale_tab";"sale_id";"crm_deal_tab_fk8"
"sale";"crm_deal_tab";"remont_type_id";"sale";"remont_type_tab";"remont_type_id";"crm_deal_tab_fk9"
"sale";"crm_deal_task_tab";"deny_reason_id";"sale";"deny_reason_tab";"deny_reason_id";"crm_deal_task_tab_fk"
"sale";"crm_deal_task_tab";"author_id";"admin";"employee_tab";"employee_id";"crm_deal_task_tab_fk1"
"sale";"crm_deal_task_tab";"crm_deal_id";"sale";"crm_deal_tab";"crm_deal_id";"crm_task_tab_fk"
"sale";"crm_deal_task_tab";"crm_task_type_id";"sale";"crm_task_type_tab";"crm_task_type_id";"crm_task_tab_fk1"
"sale";"crm_deal_task_tab";"employee_id";"admin";"employee_tab";"employee_id";"crm_task_tab_fk2"
"sale";"crm_employee_token_tab";"employee_id";"admin";"employee_tab";"employee_id";"crm_employee_token_tab_fk"
"sale";"crm_status_history_tab";"crm_deal_id";"sale";"crm_deal_tab";"crm_deal_id";"crm_status_history_tab_fk"
"sale";"crm_status_history_tab";"crm_status_id";"sale";"crm_status_tab";"crm_status_id";"crm_status_history_tab_fk1"
"sale";"crm_status_history_tab";"employee_id";"admin";"employee_tab";"employee_id";"crm_status_history_tab_fk2"
"sale";"crm_status_history_tab";"crm_history_type_id";"sale";"crm_history_type_tab";"crm_history_type_id";"crm_status_history_tab_fk3"
"sale";"crm_status_position_tab";"crm_status_id";"sale";"crm_status_tab";"crm_status_id";"crm_status_position_tab_fk"
"sale";"crm_status_position_tab";"position_id";"admin";"position_tab";"position_id";"crm_status_position_tab_fk1"
"sale";"crm_task_employee_answer_tab";"crm_deal_task_id";"sale";"crm_deal_task_tab";"crm_deal_task_id";"crm_task_employee_answer_tab_fk"
"sale";"crm_task_employee_answer_tab";"crm_task_type_answer_id";"sale";"crm_task_type_answer_tab";"crm_task_type_answer_id";"crm_task_employee_answer_tab_fk1"
"sale";"crm_task_employee_answer_tab";"crm_task_type_question_id";"sale";"crm_task_type_question_tab";"crm_task_type_question_id";"crm_task_employee_answer_tab_fk2"
"sale";"crm_task_employee_answer_tab";"employee_id";"admin";"employee_tab";"employee_id";"crm_task_employee_answer_tab_fk3"
"sale";"crm_task_type_answer_tab";"crm_task_type_question_id";"sale";"crm_task_type_question_tab";"crm_task_type_question_id";"crm_task_type_answer_tab_fk"
"sale";"crm_task_type_question_tab";"crm_task_type_id";"sale";"crm_task_type_tab";"crm_task_type_id";"crm_task_type_question_tab_fk"
"sale";"crm_task_type_tab";"crm_status_id";"sale";"crm_status_tab";"crm_status_id";"crm_task_type_tab_fk"
"sale";"deals_conversion_tab";"crm_deal_id";"sale";"crm_deal_tab";"crm_deal_id";"deals_conversion_tab_fk"
"sale";"deals_conversion_tab";"crm_status_id";"sale";"crm_status_tab";"crm_status_id";"deals_conversion_tab_fk1"
